scene_id,timestamp,valid_pct,pct_water,zscore,flag_outlier,year,aoi_name
20190904T024549_20190904T030307_T49MDP,2019-09-04 03:09:35.869,1.0,0.4904869051776131,-0.20932906551249986,False,2019,Titik_02
20190906T023551_20190906T025231_T49MDP,2019-09-06 02:59:37.481,1.0,0.4922655153804638,-0.19409508398632794,False,2019,Titik_02
20190909T024551_20190909T030858_T49MDP,2019-09-09 03:09:31.885,1.0,0.48826259483825873,-0.22838051510155993,False,2019,Titik_02
20190911T023549_20190911T025344_T49MDP,2019-09-11 02:59:39.066,1.0,0.49313977334052855,-0.18660697355527975,False,2019,Titik_02
20190914T024549_20190914T030403_T49MDP,2019-09-14 03:09:33.394,1.0,0.48869356528364144,-0.22468920837636325,False,2019,Titik_02
20190916T023551_20190916T025220_T49MDP,2019-09-16 02:59:37.181,0.3767888003555443,0.9933029252598196,4.097342485521349,True,2019,Titik_02
20190919T024551_20190919T025704_T49MDP,2019-09-19 03:09:32.849,0.4657726421383449,0.5518943337892492,0.3166319525565701,False,2019,Titik_02
20190921T023549_20190921T025803_T49MDP,2019-09-21 02:59:37.355,1.0,0.49136941684390945,-0.20177026122843492,False,2019,Titik_02
20190924T024549_20190924T030840_T49MDP,2019-09-24 03:09:32.847,1.0,0.48340636805180753,-0.26997460302095166,False,2019,Titik_02
20190926T023551_20190926T025807_T49MDP,2019-09-26 02:59:38.979,1.0,0.48966521697723847,-0.21636691047972095,False,2019,Titik_02
20191004T024549_20191004T030641_T49MDP,2019-10-04 03:09:33.849,1.0,0.47613688454334746,-0.3322384859646101,False,2019,Titik_02
20191006T023551_20191006T025154_T49MDP,2019-10-06 02:59:39.813,0.8917080727595948,0.4576690621380814,-0.4904173072147794,False,2019,Titik_02
20191009T024621_20191009T030737_T49MDP,2019-10-09 03:09:35.675,1.0,0.28103209421923103,-2.0033313239014796,True,2019,Titik_02
20191021T023729_20191021T025654_T49MDP,2019-10-21 02:59:39.188,1.0,0.48964642392304975,-0.21652787494505044,False,2019,Titik_02
20200521T024549_20200521T030558_T49MDP,2020-05-21 03:09:33.381,0.9670741881210118,0.48434226833063426,0.1801509935204408,False,2020,Titik_02
20200612T023601_20200612T025813_T49MDP,2020-06-12 02:59:44.272,0.8565297609599696,0.502472932047207,0.3529806460578052,False,2020,Titik_02
20200630T024549_20200630T030926_T49MDP,2020-06-30 03:09:36.736,1.0,0.49321215199517443,0.26470271957711394,False,2020,Titik_02
20200705T024551_20200705T030848_T49MDP,2020-07-05 03:09:37.715,0.8649860004444306,0.512281168197874,0.4464771706430961,False,2020,Titik_02
20200717T023549_20200717T025309_T49MDP,2020-07-17 02:59:39.246,0.8314486524237326,0.48172473686252665,0.15519950463892007,False,2020,Titik_02
20200720T024549_20200720T030400_T49MDP,2020-07-20 03:09:34.767,1.0,0.4929387638487664,0.2620966606324353,False,2020,Titik_02
20200722T023551_20200722T025700_T49MDP,2020-07-22 02:59:43.321,1.0,0.48864912225008694,0.22120586487342944,False,2020,Titik_02
20200725T024551_20200725T030542_T49MDP,2020-07-25 03:09:38.625,1.0,0.4911974857941015,0.2454980139494908,False,2020,Titik_02
20200727T023549_20200727T025129_T49MDP,2020-07-27 02:59:40.446,1.0,0.48907183898923806,0.22523539122123962,False,2020,Titik_02
20200730T024549_20200730T030622_T49MDP,2020-07-30 03:09:35.817,1.0,0.49112167867686707,0.24477538636473728,False,2020,Titik_02
20200801T023551_20200801T025925_T49MDP,2020-08-01 02:59:43.865,1.0,0.49203949080981524,0.2535243849955494,False,2020,Titik_02
20200814T024551_20200814T030430_T49MDP,2020-08-14 03:09:39.025,0.8392562775784902,0.505321796751872,0.3801373075419164,False,2020,Titik_02
20200816T023549_20200816T025908_T49MDP,2020-08-16 02:59:41.548,1.0,0.4914251611059963,0.24766831756668,False,2020,Titik_02
20200819T024549_20200819T025942_T49MDP,2020-08-19 03:09:36.681,1.0,0.49437554363353514,0.2757926926617157,False,2020,Titik_02
20200821T023551_20200821T025827_T49MDP,2020-08-21 02:59:43.701,1.0,0.48795962032951296,0.21463322201713286,False,2020,Titik_02
20200824T024551_20200824T025955_T49MDP,2020-08-24 03:09:38.603,1.0,0.49013390051109457,0.2353594399965738,False,2020,Titik_02
20200826T023549_20200826T024916_T49MDP,2020-08-26 02:59:41.456,1.0,0.4897727691184403,0.2319169729094082,False,2020,Titik_02
20200829T024549_20200829T030746_T49MDP,2020-08-29 03:09:36.444,1.0,0.4912152630075233,0.24566747435462535,False,2020,Titik_02
20200831T023551_20200831T025319_T49MDP,2020-08-31 02:59:42.958,1.0,0.4889546363607501,0.22411816297881595,False,2020,Titik_02
20200910T023551_20200910T025814_T49MDP,2020-09-10 02:59:41.769,0.9848461953588775,0.48816687540532,0.21660887074672652,False,2020,Titik_02
20200915T023549_20200915T025906_T49MDP,2020-09-15 02:59:39.940,1.0,0.4906131233929078,0.23992760834641907,False,2020,Titik_02
20200918T024549_20200918T025940_T49MDP,2020-09-18 03:09:34.821,0.6898704168121653,0.36821156754721085,-0.9268591512308244,False,2020,Titik_02
20200920T023551_20200920T025906_T49MDP,2020-09-20 02:59:42.890,0.0,0.0,-4.4368176543634545,True,2020,Titik_02
20210511T024551_20210511T025920_T49MDP,2021-05-11 03:09:32.471,1.0,0.4926109012412302,0.01685444044558979,False,2021,Titik_02
20210516T024549_20210516T025931_T49MDP,2021-05-16 03:09:32.355,0.9308303863369416,0.4745857042987759,-0.11106782433272769,False,2021,Titik_02
20210521T024551_20210521T025921_T49MDP,2021-05-21 03:09:33.521,0.5072312624996035,0.6535982032975354,1.1593584777296115,False,2021,Titik_02
20210605T024549_20210605T030737_T49MDP,2021-06-05 03:09:34.106,0.7852984984603667,0.4189091804378483,-0.5061962132214499,False,2021,Titik_02
20210607T023551_20210607T025518_T49MDP,2021-06-07 02:59:38.789,1.0,0.49465705850607894,0.03137572818783732,False,2021,Titik_02
20210705T024549_20210705T030737_T49MDP,2021-07-05 03:09:34.619,1.0,0.49628799085743286,0.04295022364280974,False,2021,Titik_02
20210707T023551_20210707T025715_T49MDP,2021-07-07 02:59:40.685,1.0,0.4939412717056599,0.02629589084124108,False,2021,Titik_02
20210710T024551_20210710T025924_T49MDP,2021-07-10 03:09:36.023,0.07182616424875402,0.9977379543990752,3.6016694550631705,True,2021,Titik_02
20210720T024551_20210720T025924_T49MDP,2021-07-20 03:09:36.478,1.0,0.4932158344179547,0.021147565355857947,False,2021,Titik_02
20210725T024549_20210725T030738_T49MDP,2021-07-25 03:09:35.107,1.0,0.4948462588489252,0.032718456171947276,False,2021,Titik_02
20210727T023551_20210727T024855_T49MDP,2021-07-27 02:59:41.422,0.9702072950065077,0.4998501845194098,0.06823060655756173,False,2021,Titik_02
20210730T024551_20210730T030322_T49MDP,2021-07-30 03:09:36.405,0.4249123519888258,0.2285261280893337,-1.8573177188328556,False,2021,Titik_02
20210801T023549_20210801T025917_T49MDP,2021-08-01 02:59:39.628,1.0,0.49222894511285326,0.014143752005184728,False,2021,Titik_02
20210811T023549_20210811T024906_T49MDP,2021-08-11 02:59:38.677,1.0,0.4947395955683944,0.03196148200640878,False,2021,Titik_02
20210814T024549_20210814T025932_T49MDP,2021-08-14 03:09:33.370,1.0,0.49058404495095365,0.00247012898091565,False,2021,Titik_02
20210816T023551_20210816T024857_T49MDP,2021-08-16 02:59:40.494,0.983326497571506,0.4893274988025161,-0.006447400720411369,False,2021,Titik_02
20210826T023551_20210826T024856_T49MDP,2021-08-26 02:59:39.928,1.0,0.4906747087394048,0.0031135570216231745,False,2021,Titik_02
